Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1947,16715628,Dian,"2026-08-17 01:57:33",1389.7,2,clas233
1948,16659210,HASHP100D,"2026-09-01 03:52:29",1389.5,2,hashp100d
1949,16729488,"Bala vighnesh Reddy","2026-08-26 07:35:49",1389.5,2,balavighneshreddy
1950,16722818,"Mukesh R","2026-08-16 13:07:44",1388.9,2,mukeshr06
1951,16658554,Pai,"2026-08-31 07:45:14",1388.6,2,rajathrpai
1952,16656519,"Chris Laska","2026-08-25 19:45:39",1388.2,2,chrislaska
1953,16652764,hikahika,"2026-08-16 00:35:31",1388.1,2,naganohikaru
1954,16694091,"Nan Leng","2026-08-23 07:41:41",1387.8,2,nleng66ca
1955,16781170,"Ulugbek Salohiddinov","2026-08-28 02:38:15",1387.7,2,ulugbeksalohiddinov
1956,16672530,GUGUGAGA,"2026-08-14 04:33:54",1387.4,2,"ruiyangzhang23,taoguo079"
1957,16621219,"Inna Campo","2026-08-15 09:08:23",1387.0,2,innacampo
1958,16691830,"Nikita Lugovoy","2026-08-15 03:39:17",1386.8,2,nikital7
1959,16669643,"Athenix Kaggriculture","2026-08-24 18:23:54",1386.7,2,sdafdsfsdfgdsg
1960,16657803,"Arya Mazloomi","2026-08-14 00:17:11",1386.5,2,aryamazloomi
1961,16713178,Funno,"2026-08-19 17:32:54",1386.4,2,yes711
1962,16654490,"Furious Monk","2026-09-03 05:12:19",1386.4,2,furiousmonk
1963,16664860,ANUJPUROHIT18,"2026-09-01 05:03:07",1386.2,2,anujpurohit05
1964,16655766,前衛,"2026-08-15 00:17:53",1385.8,2,"atharvranjan,shreyasgandhe,siddharth9077"
1965,16736838,アナコンダ,"2026-08-24 08:29:45",1385.8,2,"ei1333,unosss"
1966,16701897,"Alejandro Lavandeira Casais","2026-08-14 12:56:12",1385.6,2,alejandrolavandeira
1967,16632006,"Adwait Tagalpallewar","2026-08-16 08:44:12",1385.2,2,adwaittagalpallewar
1968,16759652,Fnoa,"2026-08-23 12:26:39",1384.9,2,trasibulo
1969,16716698,gisgisgis,"2026-08-15 05:35:47",1384.3,2,gisgisgis
1970,16663851,"Harshith revuru","2026-08-21 22:15:33",1383.9,2,harshithrevuru
1971,16727090,"Deep Blue Pasture","2026-08-17 02:28:34",1383.9,2,shamanah
1972,16634246,just_calculate,"2026-08-20 08:22:38",1383.3,2,justcalculate
1973,16663818,"Mike Mordetsky","2026-08-18 11:49:58",1383.2,2,mikemordetsky
1974,16726232,"sayed rafi","2026-08-18 21:13:00",1383.2,2,sayedrafi
1975,16724947,teacherli0,"2026-08-16 03:09:09",1383.2,2,teacherli0
1976,16721453,"Random Mambo","2026-09-01 09:41:19",1382.8,2,beaten67
1977,16669897,"Tahsan Ferdous","2026-08-14 19:30:09",1382.2,2,tahsanferdous
1978,16634093,gezi,"2026-08-27 12:56:56",1382.2,2,goldenlock
1979,16770648,"Yoshitaka Nozaki","2026-08-26 00:38:06",1382.1,1,yoshitakanozaki
1980,16623408,shiggriculture,"2026-09-03 01:04:28",1382.0,2,shimishige
1981,16675777,"Ml BOY","2026-09-02 17:45:23",1382.0,2,mlboy1
1982,16635317,"KAKA Minishijie","2026-08-26 04:36:55",1381.5,2,kakaminishijie
1983,16687596,AjPrem,"2026-08-21 02:37:39",1379.7,2,"ajprem,jefferysingh,neelcasula"
1984,16712459,松原琉喜,"2026-08-14 14:54:47",1379.5,2,ryuki12kyo
1985,16630315,janson,"2026-08-19 10:54:37",1379.1,2,johnjanson
1986,16657228,"Vladimir Babin","2026-08-30 02:28:50",1379.0,2,vovababin
1987,16798694,"Young Uk Song","2026-09-03 04:08:54",1378.9,2,nintendojoa
1988,16665125,"David Schindler15","2026-08-14 04:58:39",1378.6,2,"davidschindler15,mz3207"
1989,16721947,groots,"2026-08-16 06:32:40",1378.6,2,muhammadismail433
1990,16688313,"Gnosys Labs","2026-08-30 00:29:34",1378.1,2,gnosyslabs
1991,16632757,taopy2,"2026-09-03 02:35:30",1377.9,2,taopy2
1992,16691976,"Harini Panigrahi","2026-08-14 16:57:32",1377.8,1,harinipanigrahi
1993,16623226,"Hafida Belayd","2026-08-28 12:41:48",1376.5,2,hafidabelayd
1994,16717792,han10086,"2026-08-13 15:05:21",1376.4,2,han10086
1995,16682885,风沙星辰,"2026-08-23 03:28:27",1376.0,2,"duoliya,linyeping,sereinovov,wangying2026"
1996,16623836,awarse,"2026-08-14 06:00:45",1375.8,2,awarse
1997,16622531,"musya lyusya team","2026-08-19 11:22:46",1375.5,2,vswz2nqp
1998,16719083,"Justin Mai 16","2026-08-24 06:06:16",1375.4,2,justinmai16
1999,16801797,Tv,"2026-09-02 14:04:08",1375.1,2,linyeah
2000,16676034,"Songyot P","2026-08-18 15:56:07",1373.6,2,songyotpi
2001,16722986,"Abhiram 9803","2026-08-15 18:43:09",1373.0,2,abhiram9803
2002,16765601,"Dinesh Makireddy 7389","2026-08-31 04:30:54",1372.6,2,dineshmakireddy7389
2003,16758709,dk07dk,"2026-08-26 08:45:35",1372.1,2,dk07dk
2004,16723941,teraSurfer40141,"2026-08-16 01:16:49",1371.9,2,r00tt00r
2005,16759037,Yuyannnn,"2026-08-29 15:36:43",1371.7,2,yuyannnn
2006,16764476,daviddnd,"2026-08-31 15:11:13",1371.6,2,daviddnd
2007,16668069,jackhsia,"2026-08-23 15:56:13",1371.6,2,jackhsia
2008,16727019,uitsnf,"2026-08-23 15:45:22",1371.6,2,uitsnf
2009,16734667,sadanamaru,"2026-09-02 17:23:12",1371.2,2,sadanamaru
2010,16652912,"Kyle Ellard","2026-09-02 15:28:17",1371.1,2,kyleellard
2011,16724795,yangqi1234,"2026-08-23 08:26:23",1370.6,2,yangqi1234
2012,16694138,Alex,"2026-09-01 18:56:13",1370.2,2,alex789
2013,16743790,"yuji y","2026-08-28 10:53:06",1369.9,2,yujiyyy
2014,16621355,Raiden.B,"2026-08-12 05:49:42",1369.6,2,raidenb
2015,16709339,"Mohammad Javad Dianat","2026-09-02 20:39:25",1369.2,2,dianatofficial
2016,16682557,"Soumalya Mandal","2026-08-14 14:57:29",1369.2,2,mrcyberhunter
2017,16649313,"Jiajun HAN","2026-08-14 07:13:57",1369.0,2,jiajun1
2018,16655335,Justus,"2026-08-19 14:18:38",1369.0,2,justus0
2019,16750477,"Tapabrata Biswas","2026-08-25 13:11:13",1368.9,2,"dumbakaash,ishanhira"
2020,16666054,Ani,"2026-08-28 04:10:27",1368.6,2,anirudhk333
2021,16718572,MLarpers,"2026-08-22 14:06:48",1368.6,2,"koteikachannel,mrhornetik"
2022,16634238,SoWwe,"2026-08-29 18:17:46",1368.4,2,sowwe4
2023,16685850,K,"2026-08-14 06:37:41",1368.4,2,kolci017
2024,16664164,"Elzandi Irfan Zikra","2026-08-15 15:53:21",1368.4,2,"dyahayuretnoningsih2,zangetsufuin"
2025,16667787,"Daryl Brach","2026-08-17 09:41:51",1368.4,2,dbrach
2026,16785505,"Rishiraj Acharya","2026-08-29 03:10:09",1367.5,1,rishirajacharya
2027,16711398,Claude我崇拜你啊,"2026-09-03 04:08:11",1367.4,2,chenxizhao21
2028,16664759,OrGanAIc,"2026-08-14 22:58:18",1367.1,2,arghyaranjandas
2029,16685342,"Kanth Da","2026-09-03 05:24:23",1366.8,2,"kanthda,riteeshreddybysani"
2030,16713155,AdarshAleti,"2026-08-18 05:39:57",1366.5,2,adarsh1077
2031,16688130,"Lujia Liang","2026-08-24 09:15:27",1366.1,2,lujialiang123
2032,16726431,Manav,"2026-08-16 17:51:03",1366.0,2,manavsangwan
2033,16703300,"Fahd EL ANSARI","2026-08-15 23:47:17",1365.9,2,fahdelansari
2034,16807038,mitsuki,"2026-09-02 08:06:26",1365.8,2,mk00000
2035,16655263,rishavsaigal,"2026-08-29 17:52:32",1365.5,2,rishavsaigal
2036,16632444,"Issac “Izreal” Davis","2026-08-13 20:42:03",1365.3,2,issacizrealdavis
2037,16718745,"Vishwamitra Mishra","2026-09-02 00:23:18",1364.9,2,vishwa007
2038,16628295,qwertykeypadapple,"2026-08-13 19:05:04",1364.8,2,qwertykeypadapple
2039,16666884,"Antonio Stanciu","2026-08-15 14:33:52",1364.6,2,stanciuantonio
2040,16761593,"stsa asts","2026-09-02 19:16:22",1363.2,2,stsaasts
2041,16714162,MarvinTMB,"2026-09-01 05:45:37",1362.5,2,marvintmb
2042,16661034,"Devesh Mehta","2026-08-30 23:55:02",1360.8,2,deveshmehtaaie
2043,16671738,Exposed,"2026-08-22 07:02:02",1360.8,2,erickeller2
2044,16710421,SZ_00_zyz,"2026-08-20 02:54:53",1360.5,2,sz00zyz
2045,16705176,"Ruslan Raupov","2026-08-20 09:10:24",1360.3,2,ruslanraupoff
2046,16679443,albu,"2026-08-15 19:22:12",1359.9,2,albuslaev
2047,16696561,"Ali Ramazanov","2026-09-02 06:12:30",1359.5,2,aliramazanov
2048,16676904,researchstudio.site,"2026-09-03 01:48:43",1358.9,2,fistyee
2049,16725354,"Swaroop piduguralla","2026-08-19 14:23:28",1358.4,2,pnsaimanitejaswaroop
2050,16634691,bot-farmer,"2026-08-19 06:16:19",1358.0,2,shauryam25
2051,16749352,"Ian Virchenko","2026-08-25 17:36:35",1357.9,2,yvainr
2052,16739939,crescent_star,"2026-08-24 15:50:25",1357.3,2,cenzop
2053,16667998,Speril,"2026-08-16 09:13:41",1355.9,2,speril
2054,16655179,"I Need an Internship","2026-08-15 02:39:23",1355.6,2,dimasibnumuthi
2055,16751140,onick_man,"2026-08-31 19:42:43",1355.1,2,ftakahas
2056,16707598,Kamazarashi,"2026-08-18 05:40:15",1355.0,2,kamazarashi
2057,16697689,"Pavel Pakhmutov","2026-08-12 23:11:23",1354.2,2,pavelpakhmutov
2058,16624896,"Akmal Azzam o'g'li","2026-08-18 06:03:51",1353.3,1,akmalmir
2059,16634143,"manual player","2026-08-14 00:41:13",1353.2,2,prospal
2060,16670755,"Amine zeDDouk","2026-08-18 09:37:41",1352.7,2,aminezeddouk
2061,16691524,"Martim Nascimento","2026-09-02 02:25:53",1352.6,2,martimnascimento
2062,16661509,JSON_Voorhees,"2026-09-03 00:14:35",1352.1,2,michaelgreenhut
2063,16698256,Mint,"2026-08-17 18:39:08",1351.9,2,rorandangerous
2064,16796544,"Xiaonan FU","2026-09-02 08:23:49",1351.4,2,xiaonanfu999
2065,16728723,"Ronith Rashmikara","2026-08-18 03:28:52",1350.8,2,ronithrr
2066,16659123,sd,"2026-08-18 17:46:56",1350.2,2,siddharthadevkota
2067,16730334,EUGENEYEUNG,"2026-08-22 13:03:33",1350.0,2,eugeneyeung
2068,16697223,"Azizii Gill","2026-08-29 20:38:00",1349.4,2,aziziigill
2069,16666018,"H vv sathwik","2026-08-26 06:49:10",1348.8,2,hvvsathwik
2070,16722902,"Grigorii IU","2026-08-22 01:54:09",1348.7,2,grigorii220
2071,16675088,"Andrei Chulkov","2026-08-15 19:43:12",1348.7,2,andreichulkov
2072,16711725,meatori-nu,"2026-08-16 19:28:03",1348.7,2,meatorinu
2073,16658081,ando,"2026-08-20 01:52:23",1348.6,2,andoshunsuke
2074,16691702,kss,"2026-08-13 19:30:20",1348.5,2,l0glikelihood
2075,16668788,ConnieCodes,"2026-08-17 13:40:25",1348.4,2,conniecodes
2076,16786092,Shiru2,"2026-08-29 02:15:44",1347.6,2,shiru2
2077,16655688,"Ryan Shan","2026-08-13 02:43:38",1346.0,2,codegold
2078,16794207,AlekseiProvorov,"2026-08-31 09:59:52",1346.0,2,leoprovorov
2079,16644877,lu_fish,"2026-08-16 14:13:53",1345.3,2,thefish114514
2080,16674479,"Alan Rosston","2026-08-14 08:20:49",1344.7,2,alanrosston
2081,16726948,Stitch,"2026-08-29 03:58:50",1343.9,2,mitsuaccessjam
2082,16640368,"Nkosi Ndwandwe","2026-08-22 05:40:06",1343.7,2,nkosindwandwe
2083,16728571,hasibirok0,"2026-09-02 13:06:51",1343.6,2,hasibirok0
2084,16778410,"uriel villegas govea","2026-08-28 00:25:47",1343.4,2,urielvillegasgovea
2085,16658777,"Jiarui (Jerry) Cao","2026-08-15 03:44:07",1342.4,2,jiaruicao7
2086,16792927,EnricRovira,"2026-09-02 22:19:03",1341.7,2,enric1296
2087,16696631,"saya akan lawan!","2026-08-21 18:42:23",1341.4,2,nurhadibudhy
2088,16657610,"H Bharath","2026-08-31 18:54:57",1341.3,2,hbharath
2089,16735125,mtskggle,"2026-08-22 04:50:43",1340.7,2,matsusakaggle
2090,16775473,LuanHengYu,"2026-08-31 04:20:45",1340.7,2,apexml
2091,16719090,CHSTO,"2026-08-16 23:43:52",1340.5,1,haotianqi
2092,16621407,Kh0a,"2026-08-27 11:25:28",1340.4,1,llkh0a
2093,16654791,"Dev Rath","2026-09-02 12:52:27",1340.3,2,devbratrath
2094,16671424,cicen1139,"2026-08-22 09:37:51",1339.0,2,cicen1139
2095,16698069,k_4821,"2026-08-12 06:43:09",1338.6,2,edgarondoodevilclub
2096,16655305,"Junior Sohou","2026-08-14 00:15:42",1338.4,2,juniorsohou
2097,16696983,"JKM Ventures","2026-08-17 22:58:03",1338.2,2,jeffreydrew
2098,16738825,RishabhSpark,"2026-08-28 05:11:27",1337.9,2,rishabhspark
2099,16723988,yuyinghuang,"2026-09-01 23:51:29",1337.6,2,yuyinghuang
2100,16748246,"Eric S","2026-08-26 12:50:54",1336.2,2,ericsangberg
2101,16725242,chinchilla,"2026-08-19 10:53:07",1336.0,2,tgwstr
2102,16716930,"Direc M","2026-08-31 04:54:06",1335.7,2,direcm
2103,16678618,"Manu Nicholas Jacob","2026-08-23 23:03:35",1335.1,2,manunicholasjacob
2104,16663969,"Aarush Kute","2026-08-19 22:06:48",1334.7,2,aarushkute
2105,16709304,"Aleksey SCHUKIN","2026-09-03 05:47:13",1334.5,2,alekseyschukin
2106,16729828,spunkrock,"2026-08-16 20:08:06",1334.1,1,spunkrock
2107,16669494,"Abdullah Razi","2026-08-20 17:41:24",1334.0,2,abdullahroninrazi
2108,16671940,LJazya,"2026-09-02 06:10:00",1333.2,2,jihanelek
2109,16692851,ichnixhelle,"2026-08-12 22:20:24",1332.8,2,ichnixhelle
2110,16743737,"Joanna C.","2026-08-20 23:07:09",1332.7,2,joannaciesielski
2111,16624303,seven,"2026-08-31 05:21:16",1332.4,2,morikawatakeshi
2112,16743741,Arooran,"2026-08-24 13:37:47",1332.1,2,arooransivakarunai
2113,16763418,overwhelmer,"2026-08-25 08:22:55",1331.9,2,overwhelmer
2114,16735238,DHKim0324,"2026-08-25 08:49:34",1331.9,2,dhkim0324
2115,16766401,"Gobi Elangovan","2026-09-02 17:16:14",1331.3,2,gobielangovan
2116,16721259,Qsj,"2026-08-28 09:20:10",1330.1,2,qiaoshiji
2117,16730903,noynkmr,"2026-08-25 05:47:01",1329.8,1,noynkmr
2118,16651623,"Sarvesh Talele","2026-08-28 05:18:58",1329.6,2,sarveshtalele
2119,16726115,helloworld311,"2026-08-17 05:52:20",1329.1,2,helloworld311
2120,16770149,rikutokuwayama,"2026-08-27 10:40:56",1329.1,2,rikutokuwayama
2121,16725642,"Arav Sharma","2026-08-17 03:51:14",1329.0,2,aravsharma26
2122,16650372,Greed,"2026-08-12 17:18:47",1328.8,2,greedshen
2123,16738895,SangGold,"2026-08-18 15:48:23",1328.6,1,sanggold
2124,16740320,NguyenAn27,"2026-08-20 00:46:32",1327.8,2,nguyenan27
2125,16688153,"Panchajanya Banerjee (Pancham)","2026-08-16 20:28:27",1327.5,2,delayedkarma
2126,16658618,"philip georgiev","2026-08-29 21:47:04",1327.5,2,philipgeorgiev
2127,16630825,"Black Mamba Farm","2026-09-03 05:13:12",1327.3,2,"asherjyd,qizhiran,yukundu231100"
2128,16700204,"ZHOU HONGYI","2026-08-21 12:47:28",1327.2,2,zhouhyz
2129,16701969,旧楚狂人,"2026-08-15 14:20:59",1327.0,2,jiuchukuangren
2130,16769866,"Suzuki Riki","2026-08-25 12:11:09",1326.8,2,suzukiriki
2131,16731836,"Theo Venturian","2026-09-01 21:33:41",1326.6,2,theodorraulventurian
2132,16775412,"moo moo","2026-08-30 15:18:26",1326.3,2,"amrof122,yassinamr11"
2133,16735102,"Zhiqi Liu","2026-08-31 02:57:12",1326.2,2,crazyqiqi
2134,16709529,alhlbx5,"2026-09-02 23:53:54",1326.1,2,alhlbx5
2135,16661423,"Rishavendra Sharma","2026-08-31 08:38:23",1325.8,2,rishavendrasharma
2136,16656948,"alexander kern","2026-08-24 18:02:17",1325.4,2,alexanderkern
2137,16723132,Bridgeport,"2026-08-21 20:25:32",1325.1,2,bridgeport
2138,16665237,"get some fries","2026-09-03 05:35:45",1325.1,2,"rainchen0411,richardsilence,tongyuexiao"
2139,16675704,reeemii,"2026-08-26 08:51:15",1324.6,2,reeemii
2140,16726545,whm8016,"2026-09-02 14:13:54",1324.3,2,whm8016
2141,16664761,"Udit Jain #2","2026-08-19 14:15:29",1323.8,2,iamudit
2142,16693272,ush,"2026-08-16 12:44:31",1323.7,2,kusuha
2143,16649314,"Yuka,Ota","2026-08-17 03:42:23",1323.6,2,yukaika
2144,16639230,Rylan,"2026-08-15 13:15:45",1323.6,2,"liuruihan333,wangxiaodundun"
2145,16770715,"Vicens Gaitan","2026-09-01 16:11:46",1323.5,2,vicensgaitan
2146,16664334,"Satishvaran Ragu","2026-08-28 03:07:19",1323.3,2,satishvaranragu
2147,16675512,Corgi-Samoyed,"2026-09-02 13:31:10",1322.9,2,corgisamoyed
2148,16663229,kakuteki,"2026-08-28 04:08:43",1322.8,2,kakuteki
2149,16728460,oh-Artistburger-AHA-TastyMeat!,"2026-08-16 11:54:46",1322.5,1,akikukeo1
2150,16697923,"Vincent Debout","2026-09-02 23:46:43",1322.0,2,vdebout
2151,16622939,"Kamal Das","2026-08-27 12:47:13",1321.1,2,kmldas
2152,16774228,"Anggit Maulana Abdi","2026-08-28 14:37:01",1321.1,2,anggitmaulanaabdi
2153,16695093,"Ryota Murai","2026-08-27 15:28:04",1320.4,2,rmuraix
2154,16691012,"Sanzhar Almasuly","2026-08-29 07:28:34",1319.8,2,sanzharalmasuly
2155,16634650,UnfriendlyAI,"2026-08-24 11:44:47",1319.7,2,unfriendlyai
2156,16728272,"Daris Dzakwan Hoesien","2026-08-16 10:48:22",1319.7,1,darisdzakwanhoesien2
2157,16700995,"Maram Ali","2026-08-15 09:13:15",1319.6,2,msama01
2158,16758893,"Sercan Yeşilöz","2026-08-28 19:16:26",1318.7,2,sercanyesiloz
2159,16640264,DhanaLakshmiMalla,"2026-08-21 09:38:58",1318.4,2,dhanalakshmimalla
2160,16766640,watana,"2026-08-30 07:55:08",1318.2,2,yukiwat
2161,16677832,"Maryam Tahir","2026-08-25 15:07:42",1317.8,2,maryamtahir09
2162,16786603,"Shutong Hou","2026-09-03 04:50:05",1317.5,2,praxel123
2163,16740103,Adjakou,"2026-08-24 07:31:02",1317.1,2,adjakou
2164,16751358,Cristiano,"2026-08-24 15:04:54",1316.8,2,zhuangbility
2165,16689447,"Ivan Berrutto","2026-08-13 04:14:38",1316.7,2,ivanberrutto
2166,16668647,"THIRUPATHI KANNAN K","2026-08-27 15:40:29",1316.1,2,thirupathikannank
2167,16714058,"Ahmet Erdem Pamuk","2026-08-12 18:59:18",1315.8,2,ahmeterdempamuk
2168,16715024,"Ömer Özbek","2026-08-22 13:50:34",1315.2,2,omerozb
2169,16681893,morality0707,"2026-08-31 06:50:24",1315.1,2,morality0707
2170,16693557,"Ifeoluwa Adewumi","2026-08-19 17:00:37",1315.1,2,ifeadewumi
2171,16756415,"Mihai Balan","2026-08-31 06:39:25",1314.9,2,mihaibalan
2172,16731270,"Arthurs Torres24","2026-09-03 05:43:50",1314.4,2,arthurstorres24
2173,16622034,"Aryan Yadav","2026-08-15 18:49:17",1314.3,2,simplexcomplex
2174,16629292,"Syed Saad Hasan Emad","2026-08-17 06:14:38",1314.2,1,syedsaadhasanemad
2175,16714980,Chenaters,"2026-08-16 08:41:10",1314.1,2,chenaters
2176,16623749,Tejas,"2026-08-17 09:52:29",1313.7,2,tejuuss
2177,16756399,"old Ryne Mac had a farm","2026-08-21 19:44:11",1313.1,1,rynemac
2178,16623791,rakumo,"2026-08-19 23:46:04",1313.1,2,sirakumo
2179,16770832,"Harish Yadav","2026-08-27 06:18:09",1312.8,2,harishyadav0506
2180,16623020,Muhandro,"2026-08-20 16:29:57",1312.7,2,muhandro
2181,16671821,donglee,"2026-08-13 09:13:09",1311.9,1,dongleeovo
2182,16665596,chunhu666,"2026-08-30 07:05:40",1311.9,2,chunhu666
2183,16666853,"Bisola Olasehinde","2026-08-31 13:08:21",1311.5,1,bizzyvinci
2184,16723893,iring58,"2026-08-22 04:43:36",1311.5,2,iring58
2185,16726870,"Svanik Kolli","2026-08-16 00:11:14",1311.4,1,svanikkolli
2186,16624047,GUOHAOYANG,"2026-08-12 22:23:02",1311.0,2,pkuszboi
2187,16731243,"[Deleted] dab36be1-9992-4710-95f4-39a9f7a2cd3c","2026-08-24 15:13:27",1310.7,2,del=fd92954ed0c92f1a
2188,16662615,"Anurag irawit","2026-09-01 14:16:49",1310.7,2,anuragirawit
2189,16651257,PursueML,"2026-09-02 16:26:41",1310.7,2,pursueml
2190,16658409,AlexMasip,"2026-09-01 14:37:26",1310.2,2,alexmasip
2191,16778206,yuanlao153,"2026-08-28 15:00:04",1309.9,2,yuanlao153
2192,16802578,Yuuki4543,"2026-09-02 16:17:09",1309.5,2,yuuki4543
2193,16672168,"Justin Rutkowski","2026-08-14 17:34:37",1309.4,2,justinrutkowski
2194,16685626,"Livingstone Selassie","2026-08-16 00:26:50",1309.4,2,"hackerx019,livingstoneselassie"
2195,16665050,"Praneeth Palugula","2026-08-14 06:28:56",1309.4,2,praneethpalugula
2196,16736050,SuperZero11,"2026-09-01 16:15:49",1309.3,2,anandaverma
2197,16699610,"Sneha ","2026-08-17 01:00:34",1309.2,2,kharya3
2198,16765065,"Rohith T R","2026-08-26 13:28:38",1309.0,2,rohithtrgod
2199,16691714,"Wesley Juraschek","2026-08-19 06:07:37",1308.9,2,wesleyjuraschek1
2200,16624339,"Дворкин Евгений Владимирович","2026-09-02 18:53:01",1308.8,2,evgendvorkin
2201,16655567,Heisnotanimposter,"2026-08-25 00:47:27",1308.8,2,test013
2202,16658290,rrishavrraj,"2026-08-22 11:00:34",1308.6,2,"rrishavrraj,shubhamkumar9812"
2203,16784485,betterme,"2026-08-28 13:39:45",1308.6,2,betterme12345
2204,16695691,neural-canvas,"2026-08-12 20:46:37",1308.4,2,mrsanap
2205,16747161,wqlun06,"2026-08-20 08:02:11",1308.2,2,wqlun06
2206,16714059,Yentür,"2026-08-12 18:47:44",1308.1,1,meryentr
2207,16770282,colt,"2026-08-25 09:55:29",1307.7,1,xiaomaguo
2208,16655582,"Yang Jinneng","2026-08-29 13:01:07",1307.3,2,adurey
2209,16656340,InfiHeart,"2026-08-17 10:02:11",1307.0,1,infiheart
2210,16733547,"Mark Grayson","2026-08-17 18:53:21",1306.9,2,flyingsinclair
2211,16732428,"Darren Amadeus Martin","2026-08-19 00:48:02",1306.8,2,darrenamadeusmartin
2212,16671504,Agentmaster,"2026-08-28 06:33:07",1306.8,2,"kinjaza,shawnno"
2213,16623708,"Chekhlov Dmitrii","2026-08-18 10:11:47",1306.7,2,zoli800
2214,16772993,"dirty farmers","2026-08-26 06:33:12",1306.5,2,jamesgui2007
2215,16766796,panda__MB__maximus,"2026-08-25 12:54:58",1306.4,1,tanishmohokar09
2216,16765526,"Kotala Kishan Reddy","2026-08-24 08:56:22",1306.0,1,kotalakishanreddy
2217,16662314,"Hanh Tran","2026-08-13 12:29:31",1306.0,1,honghanhhh
2218,16706207,Wonderwall,"2026-08-21 07:04:04",1305.7,2,yuxiang328
2219,16732462,"Aji Samudra","2026-08-24 09:05:21",1305.6,2,ajisamudra
2220,16775386,kaggler,"2026-08-31 09:29:41",1305.5,1,deepkim
2221,16673881,"Sebastian Johansson","2026-08-27 08:39:07",1305.5,2,sebbejohansson
2222,16748717,mt,"2026-08-20 13:09:12",1305.4,1,mtanakaslgfreak
2223,16672653,Cultuurstelsel,"2026-08-13 16:59:47",1305.2,2,ryuorlandotamin
2224,16761652,"Dhruv #2","2026-09-02 12:37:22",1305.1,2,dhruvrama
2225,16655632,"Dmitry Kozlov","2026-08-28 10:06:54",1304.8,2,dkozlov
2226,16805244,nari,"2026-09-01 19:34:04",1304.0,1,shoheiyoshinari
2227,16633179,infamemconculcemus,"2026-09-02 07:32:27",1304.0,2,jcgweb
2228,16701759,xycai,"2026-08-14 17:23:35",1303.6,2,xycaipku
2229,16717630,Amer,"2026-08-13 21:23:41",1303.4,2,amerhu
2230,16640552,"rupsa roy","2026-08-31 16:11:57",1303.4,2,rupsarroy
2231,16779451,kibuna,"2026-08-27 12:00:58",1303.0,2,kibuna
2232,16622032,"Raunak Dey","2026-08-13 17:22:49",1302.7,2,raunakdey07
2233,16707036,"Just a Farmer","2026-09-01 11:52:57",1302.6,2,gunianxue
2234,16623988,"Charismatic Pizza Party🍕","2026-08-30 03:55:06",1301.8,2,debugendless
2235,16812062,姜上（Integ）,"2026-09-03 05:17:23",1301.8,2,integjs
2236,16711910,"Artem Zapara","2026-08-18 16:48:51",1301.5,2,artemzapara
2237,16634654,unknown,"2026-08-13 02:11:22",1301.4,2,abdullahshafi2021
2238,16625219,MJVinay,"2026-08-21 09:37:02",1301.3,2,mallajayanthvinay
2239,16728135,sukirman,"2026-08-17 12:24:20",1301.3,1,rakbidb
2240,16757566,"Ankit Kumar","2026-08-23 12:03:53",1301.3,2,imankit57
2241,16781516,"Hongbin Guokaggle","2026-08-29 04:16:00",1300.9,2,hongbinguokaggle
2242,16770952,"Satyajeet Kumar","2026-08-25 20:42:40",1300.8,2,m4rcuseryx
2243,16692548,"Rockstar Farmer","2026-08-19 05:15:37",1300.6,2,yuhaili
2244,16680931,"Rattan Singh","2026-08-16 04:23:37",1300.2,2,rattans
2245,16662023,"Vikas Kumar","2026-08-26 16:42:14",1300.0,2,vikshit104
2246,16628456,kiro,"2026-09-01 10:06:31",1300.0,2,kirosamurai
2247,16624651,"Zihao Zeng","2026-08-21 11:58:35",1299.7,2,zihaozeng0021
2248,16738657,Mactorr,"2026-09-02 22:44:15",1299.6,2,mactorr
2249,16663759,🔥🦫📿🗽,"2026-08-26 06:37:41",1299.4,2,datafad
2250,16663284,"Aman Prakash","2026-08-12 20:58:28",1299.2,2,amanprakash777
2251,16641710,yjshyfy,"2026-09-03 05:26:57",1298.9,2,yjshyfy
2252,16632788,"Bright O.H.","2026-08-23 03:45:36",1298.8,2,brightoh
2253,16709793,"Victor Hotz","2026-08-13 18:48:06",1297.5,2,victorhotz
2254,16651052,lty,"2026-08-18 02:33:01",1296.8,2,linwei9
2255,16779171,Xunden,"2026-08-27 09:14:10",1296.8,1,xunden
2256,16739537,"Bina Salama","2026-09-02 20:01:30",1296.4,2,binasalama
2257,16663929,"Erman Man","2026-08-18 03:47:58",1296.4,2,ermanman
2258,16621687,ropeadope,"2026-08-25 10:36:05",1296.4,1,silkross
2259,16665838,wenbodai,"2026-09-01 12:41:51",1296.3,2,wenbodai
2260,16709462,"KK #2","2026-08-14 09:06:37",1296.3,2,kk2909
2261,16730288,matsurih,"2026-08-22 12:03:05",1296.2,1,matsurihime
